date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:55:03	2834/2834	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:55:02%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/brand/icon-3.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/brand/icon-3.png	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:03	2790/2790	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:55:02%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/brand/icon-4.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/brand/icon-4.png	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:04	2788/2788	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:55:02%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/brand/icon-5.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us/brand/icon-5.png	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:04	12543/12543	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:55:02%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-02/team/team-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-02/team/team-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:04	12461/12461	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:55:03%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-02/team/team-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-02/team/team-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:04	10510/10510	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:55:03%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-02/team/team-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-02/team/team-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:05	14692/14692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:55:03%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-02/team/team-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-02/team/team-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:05	28010/28010	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:55:03%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-02/footer/footer-bg.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-02/footer/footer-bg.jpg	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:05	87532/87532	---M-Z	200	added ('OK')	application/x-javascript	etag:%22155ec-685d38d5-fa988fb2873194a7;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/vendor/jquery.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/vendor/jquery.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:05	78080/78080	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213100-685d38d5-d2ad269a14213193;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/bootstrap-bundle.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/bootstrap-bundle.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:06	143662/143662	---M-Z	200	added ('OK')	application/x-javascript	etag:%222312e-685d38d5-b881cba8888c19d0;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/swiper-bundle.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/swiper-bundle.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:06	143379/143379	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223013-685d38d5-bb019ef19892cc07;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/plugin.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/plugin.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:08	1786253/1786253	---MCZ	200	added ('OK')	application/x-javascript	etag:%221b418d-685d38d5-8b8bab36ea7d8a37;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/three.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/three.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:08	42863/42863	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76f-685d38d5-232d072a347dfaef;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/slick.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/slick.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:08	17430/17430	---M-Z	200	added ('OK')	application/x-javascript	etag:%224416-685d38d5-169b7b24dca5b40a;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/scroll-magic.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/scroll-magic.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:08	4868/4868	---M-Z	200	added ('OK')	application/x-javascript	etag:%221304-685d38d5-1dfd456edd3d739b;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/hover-effect.umd.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/hover-effect.umd.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:08	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-685d38d5-15766a35ebabc2a1;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/magnific-popup.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/magnific-popup.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:09	3022/3022	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bce-685d38d5-51fabac78d31c2c3;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/parallax-slider.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/parallax-slider.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:09	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-685d38d5-9b65f94ce70dfa84;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/nice-select.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/nice-select.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:09	5361/5361	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214f1-685d38d5-162339e929567f17;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/purecounter.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/purecounter.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:09	35503/35503	---M-Z	200	added ('OK')	application/x-javascript	etag:%228aaf-685d38d5-bcde640b1c7bdc4d;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/isotope-pkgd.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/isotope-pkgd.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:09	5485/5485	---M-Z	200	added ('OK')	application/x-javascript	etag:%22156d-685d38d5-8d1e958302ae3a50;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/imagesloaded-pkgd.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/imagesloaded-pkgd.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:10	1208/1208	---M-Z	200	added ('OK')	application/x-javascript	etag:%224b8-685d38d5-8f12d1e4f18cc229;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/ajax-form.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/ajax-form.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:10	9743/9743	---M-Z	200	added ('OK')	application/x-javascript	etag:%22260f-685d38d5-420636feaa791249;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/Observer.min.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/Observer.min.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:10	3871/3871	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f1f-685d38d5-8271ba08d6f1ec97;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/splitting.min.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/splitting.min.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:10	6506/6506	---M-Z	200	added ('OK')	application/x-javascript	etag:%22196a-685d38d5-d529486580d50468;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/webgl.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/webgl.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:11	8929/8929	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222e1-685d38d5-1ec19d1a03b7171b;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/parallax-scroll.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/parallax-scroll.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:11	6885/6885	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ae5-685d38d5-303ea19407289d03;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/atropos.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/atropos.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:11	26331/26331	---M-Z	200	added ('OK')	application/x-javascript	etag:%2266db-685d38d5-607879aaed987cd1;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/slider-active.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/slider-active.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:11	65042/65042	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fe12-685d38d5-143c1e2fd48a1b69;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/main.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/main.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:12	7389/7389	---M-Z	200	added ('OK')	application/x-javascript	etag:%221cdd-685d38d5-95aa34e3c892518c;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/tp-cursor.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/tp-cursor.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:12	6727/6727	---M-Z	200	added ('OK')	application/x-javascript	etag:%221a47-685d38d5-f9a7e7135921103e;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/portfolio-slider-1.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/portfolio-slider-1.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:12	5627/5627	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215fb-685d38d5-84afe590275c95c5;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/distortion-img.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/distortion-img.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:12	2865/2865	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b31-685d38d5-a9862f4331dba592;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/skew-slider/index.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/skew-slider/index.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:12	1368/1368	---M-Z	200	added ('OK')	application/x-javascript	etag:%22558-685d38d5-8ac38a0eae8982e7;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/js/img-revel/index.js	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/js/img-revel/index.js	(from https://html.aqlova.com/agntix-prv/agntix/index-design-studio-light.html)
08:55:13	104740/104740	---M--	200	added ('OK')	font/woff2	etag:%2219924-685d38d2-b6d53107cdf29b08;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-brands-400.woff2	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-brands-400.woff2	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:13	180684/180684	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c1cc-685d38d2-3ea121ac53519ef7;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-brands-400.ttf	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-brands-400.ttf	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:14	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-38a54ccda54449fb;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-duotone-900.woff2	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-duotone-900.woff2	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:14	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-38a54ccda54449fb;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-duotone-900.ttf	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-duotone-900.ttf	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:14	392136/392136	---M--	200	added ('OK')	font/woff2	etag:%225fbc8-685d38d2-2183196fd4eff09c;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-light-300.woff2	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-light-300.woff2	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:15	999704/999704	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f4118-685d38d2-a489e9eb7868f5d;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-light-300.ttf	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-light-300.ttf	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:15	357732/357732	---M--	200	added ('OK')	font/woff2	etag:%2257564-685d38d2-6cb9482492642d68;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-regular-400.woff2	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-regular-400.woff2	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:15	891584/891584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d9ac0-685d38d2-a6c8df3224788a2f;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-regular-400.ttf	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-regular-400.ttf	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:15	303544/303544	---M--	200	added ('OK')	font/woff2	etag:%224a1b8-685d38d2-d8ac023323293af3;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-solid-900.woff2	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-solid-900.woff2	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:15	785900/785900	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22bfdec-685d38d2-6248115771fe7f36;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-solid-900.ttf	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-solid-900.ttf	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:16	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-38a54ccda54449fb;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-thin-100.woff2	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-thin-100.woff2	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:16	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-38a54ccda54449fb;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-thin-100.ttf	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-thin-100.ttf	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:16	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-38a54ccda54449fb;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-v4compatibility.woff2	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-v4compatibility.woff2	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:16	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-38a54ccda54449fb;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-v4compatibility.ttf	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/fa-v4compatibility.ttf	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/font-awesome-pro.css)
08:55:17	132246/132246	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220496-685d38d2-5798014603cd73c6;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/Platform-Light.eot	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/Platform-Light.eot	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/main.css)
08:55:17	132246/132246	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220496-685d38d2-5798014603cd73c6;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/Platform-Light.eot?	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/Platform-Lightd41d.eot	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/main.css)
08:55:17	32320/32320	---M--	200	added ('OK')	font/woff2	etag:%227e40-685d38d2-7a74520cd8e7379a;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/Platform-Light.woff2	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/Platform-Light.woff2	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/main.css)
08:55:17	43396/43396	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22a984-685d38d2-e7a9adedbc8a771b;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/Platform-Light.woff	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/Platform-Light.woff	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/main.css)
08:55:17	131956/131956	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220374-685d38d2-f977813cfe051746;gz%22	https://html.aqlova.com/agntix-prv/agntix/assets/fonts/Platform-Light.ttf	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/fonts/Platform-Light.ttf	(from https://html.aqlova.com/agntix-prv/agntix/assets/css/main.css)
